participant_id,random_id,condition,trial_index,trial_number,time_elapsed,stimulus,object_id,stimulus_type,response,correct_response,correct_response_key,correct,is_right,rt,participant_thoughts,participant_difficulties
trex,pu7p7uv6k6t,bigger,97,31,209964,stimuli/3-Congruent.jpg,3,congruent,z,left,z,TRUE,1,862,stroop effect,no
trex,pu7p7uv6k6t,bigger,100,32,218931,stimuli/35-Congruent.jpg,35,congruent,z,left,z,TRUE,1,7059,stroop effect,no
trex,pu7p7uv6k6t,bigger,103,33,222656,stimuli/36-Congruent.jpg,36,congruent,z,left,z,TRUE,1,1818,stroop effect,no
trex,pu7p7uv6k6t,bigger,106,34,225870,stimuli/36-Inongruent.jpg,36,incongruent,m,right,m,TRUE,1,1307,stroop effect,no
trex,pu7p7uv6k6t,bigger,109,35,228772,stimuli/5-Congruent.jpg,5,congruent,z,left,z,TRUE,1,996,stroop effect,no
trex,pu7p7uv6k6t,bigger,112,36,231178,stimuli/4-Congruent.jpg,4,congruent,z,left,z,TRUE,1,500,stroop effect,no
trex,pu7p7uv6k6t,bigger,115,37,235256,stimuli/18-Congruent.jpg,18,congruent,z,left,z,TRUE,1,2170,stroop effect,no
trex,pu7p7uv6k6t,bigger,118,38,237714,stimuli/9-Inongruent.jpg,9,incongruent,m,right,m,TRUE,1,551,stroop effect,no
trex,pu7p7uv6k6t,bigger,121,39,240116,stimuli/24-Congruent.jpg,24,congruent,z,left,z,TRUE,1,496,stroop effect,no
trex,pu7p7uv6k6t,bigger,124,40,242504,stimuli/23-Congruent.jpg,23,congruent,z,left,z,TRUE,1,481,stroop effect,no
trex,pu7p7uv6k6t,bigger,127,41,244992,stimuli/2-Congruent.jpg,2,congruent,z,left,z,TRUE,1,580,stroop effect,no
trex,pu7p7uv6k6t,bigger,130,42,247505,stimuli/22-Inongruent.jpg,22,incongruent,m,right,m,TRUE,1,607,stroop effect,no
trex,pu7p7uv6k6t,bigger,133,43,250675,stimuli/31-Inongruent.jpg,31,incongruent,m,right,m,TRUE,1,1263,stroop effect,no
trex,pu7p7uv6k6t,bigger,136,44,253018,stimuli/10-Congruent.jpg,10,congruent,z,left,z,TRUE,1,436,stroop effect,no
trex,pu7p7uv6k6t,bigger,139,45,255453,stimuli/27-Congruent.jpg,27,congruent,z,left,z,TRUE,1,528,stroop effect,no
trex,pu7p7uv6k6t,bigger,142,46,257797,stimuli/3-Inongruent.jpg,3,incongruent,m,right,m,TRUE,1,437,stroop effect,no
trex,pu7p7uv6k6t,bigger,145,47,260239,stimuli/25-Inongruent.jpg,25,incongruent,m,right,m,TRUE,1,534,stroop effect,no
trex,pu7p7uv6k6t,bigger,148,48,262777,stimuli/12-Congruent.jpg,12,congruent,z,left,z,TRUE,1,632,stroop effect,no
trex,pu7p7uv6k6t,bigger,151,49,265176,stimuli/35-Inongruent.jpg,35,incongruent,m,right,m,TRUE,1,493,stroop effect,no
trex,pu7p7uv6k6t,bigger,154,50,267531,stimuli/14-Inongruent.jpg,14,incongruent,m,right,m,TRUE,1,449,stroop effect,no
trex,pu7p7uv6k6t,bigger,157,51,270252,stimuli/25-Congruent.jpg,25,congruent,z,left,z,TRUE,1,813,stroop effect,no
trex,pu7p7uv6k6t,bigger,160,52,272682,stimuli/26-Congruent.jpg,26,congruent,z,left,z,TRUE,1,523,stroop effect,no
trex,pu7p7uv6k6t,bigger,163,53,274983,stimuli/32-Inongruent.jpg,32,incongruent,m,right,m,TRUE,1,395,stroop effect,no
trex,pu7p7uv6k6t,bigger,166,54,277259,stimuli/11-Inongruent.jpg,11,incongruent,m,right,m,TRUE,1,369,stroop effect,no
trex,pu7p7uv6k6t,bigger,169,55,279713,stimuli/20-Inongruent.jpg,20,incongruent,m,right,m,TRUE,1,546,stroop effect,no
trex,pu7p7uv6k6t,bigger,172,56,282159,stimuli/34-Congruent.jpg,34,congruent,z,left,z,TRUE,1,537,stroop effect,no
trex,pu7p7uv6k6t,bigger,175,57,284857,stimuli/22-Congruent.jpg,22,congruent,z,left,z,TRUE,1,791,stroop effect,no
trex,pu7p7uv6k6t,bigger,178,58,287114,stimuli/18-Inongruent.jpg,18,incongruent,m,right,m,TRUE,1,350,stroop effect,no
trex,pu7p7uv6k6t,bigger,181,59,289528,stimuli/15-Congruent.jpg,15,congruent,z,left,z,TRUE,1,507,stroop effect,no
trex,pu7p7uv6k6t,bigger,184,60,291955,stimuli/29-Congruent.jpg,29,congruent,z,left,z,TRUE,1,521,stroop effect,no
trex,pu7p7uv6k6t,bigger,187,61,294292,stimuli/28-Inongruent.jpg,28,incongruent,m,right,m,TRUE,1,431,stroop effect,no
trex,pu7p7uv6k6t,bigger,190,62,296645,stimuli/8-Congruent.jpg,8,congruent,z,left,z,TRUE,1,446,stroop effect,no
trex,pu7p7uv6k6t,bigger,193,63,299124,stimuli/4-Congruent.jpg,4,congruent,z,left,z,TRUE,1,572,stroop effect,no
trex,pu7p7uv6k6t,bigger,196,64,301589,stimuli/32-Congruent.jpg,32,congruent,z,left,z,TRUE,1,558,stroop effect,no
trex,pu7p7uv6k6t,bigger,199,65,303954,stimuli/7-Congruent.jpg,7,congruent,z,left,z,TRUE,1,458,stroop effect,no
trex,pu7p7uv6k6t,bigger,202,66,306303,stimuli/25-Inongruent.jpg,25,incongruent,m,right,m,TRUE,1,443,stroop effect,no
trex,pu7p7uv6k6t,bigger,205,67,308678,stimuli/22-Congruent.jpg,22,congruent,z,left,z,TRUE,1,467,stroop effect,no
trex,pu7p7uv6k6t,bigger,208,68,311004,stimuli/2-Congruent.jpg,2,congruent,z,left,z,TRUE,1,419,stroop effect,no
trex,pu7p7uv6k6t,bigger,211,69,313413,stimuli/17-Inongruent.jpg,17,incongruent,m,right,m,TRUE,1,502,stroop effect,no
trex,pu7p7uv6k6t,bigger,214,70,315779,stimuli/14-Congruent.jpg,14,congruent,z,left,z,TRUE,1,460,stroop effect,no
trex,pu7p7uv6k6t,bigger,217,71,318115,stimuli/31-Inongruent.jpg,31,incongruent,m,right,m,TRUE,1,429,stroop effect,no
trex,pu7p7uv6k6t,bigger,220,72,320501,stimuli/33-Inongruent.jpg,33,incongruent,m,right,m,TRUE,1,478,stroop effect,no
trex,pu7p7uv6k6t,bigger,223,73,322836,stimuli/12-Congruent.jpg,12,congruent,z,left,z,TRUE,1,428,stroop effect,no
trex,pu7p7uv6k6t,bigger,226,74,327479,stimuli/19-Congruent.jpg,19,congruent,z,left,z,TRUE,1,2735,stroop effect,no
trex,pu7p7uv6k6t,bigger,229,75,334169,stimuli/24-Inongruent.jpg,24,incongruent,m,right,m,TRUE,1,4783,stroop effect,no
trex,pu7p7uv6k6t,bigger,232,76,336734,stimuli/23-Congruent.jpg,23,congruent,z,left,z,TRUE,1,658,stroop effect,no
trex,pu7p7uv6k6t,bigger,235,77,339155,stimuli/18-Inongruent.jpg,18,incongruent,m,right,m,TRUE,1,514,stroop effect,no
trex,pu7p7uv6k6t,bigger,238,78,343749,stimuli/34-Congruent.jpg,34,congruent,z,left,z,TRUE,1,2687,stroop effect,no
trex,pu7p7uv6k6t,bigger,241,79,348427,stimuli/16-Congruent.jpg,16,congruent,z,left,z,TRUE,1,2771,stroop effect,no
trex,pu7p7uv6k6t,bigger,244,80,356707,stimuli/28-Inongruent.jpg,28,incongruent,m,right,m,TRUE,1,6373,stroop effect,no
trex,pu7p7uv6k6t,bigger,247,81,359024,stimuli/24-Inongruent.jpg,24,incongruent,m,right,m,TRUE,1,409,stroop effect,no
trex,pu7p7uv6k6t,bigger,250,82,361703,stimuli/24-Congruent.jpg,24,congruent,z,left,z,TRUE,1,771,stroop effect,no
trex,pu7p7uv6k6t,bigger,253,83,364349,stimuli/30-Congruent.jpg,30,congruent,z,left,z,TRUE,1,740,stroop effect,no
trex,pu7p7uv6k6t,bigger,256,84,366657,stimuli/27-Inongruent.jpg,27,incongruent,m,right,m,TRUE,1,400,stroop effect,no
trex,pu7p7uv6k6t,bigger,259,85,369128,stimuli/20-Congruent.jpg,20,congruent,z,left,z,TRUE,1,563,stroop effect,no
trex,pu7p7uv6k6t,bigger,262,86,371597,stimuli/28-Congruent.jpg,28,congruent,z,left,z,TRUE,1,562,stroop effect,no
trex,pu7p7uv6k6t,bigger,265,87,373976,stimuli/8-Inongruent.jpg,8,incongruent,m,right,m,TRUE,1,471,stroop effect,no
trex,pu7p7uv6k6t,bigger,268,88,376243,stimuli/5-Congruent.jpg,5,congruent,z,left,z,TRUE,1,359,stroop effect,no
trex,pu7p7uv6k6t,bigger,271,89,378535,stimuli/30-Inongruent.jpg,30,incongruent,m,right,m,TRUE,1,385,stroop effect,no
trex,pu7p7uv6k6t,bigger,274,90,380895,stimuli/9-Congruent.jpg,9,congruent,z,left,z,TRUE,1,452,stroop effect,no
trex,pu7p7uv6k6t,bigger,277,91,383528,stimuli/33-Congruent.jpg,33,congruent,z,left,z,TRUE,1,725,stroop effect,no
trex,pu7p7uv6k6t,bigger,280,92,385815,stimuli/21-Inongruent.jpg,21,incongruent,m,right,m,TRUE,1,380,stroop effect,no
trex,pu7p7uv6k6t,bigger,283,93,388155,stimuli/8-Congruent.jpg,8,congruent,z,left,z,TRUE,1,431,stroop effect,no
trex,pu7p7uv6k6t,bigger,286,94,390462,stimuli/12-Inongruent.jpg,12,incongruent,m,right,m,TRUE,1,401,stroop effect,no
trex,pu7p7uv6k6t,bigger,289,95,392845,stimuli/29-Inongruent.jpg,29,incongruent,m,right,m,TRUE,1,476,stroop effect,no
trex,pu7p7uv6k6t,bigger,292,96,396010,stimuli/17-Congruent.jpg,17,congruent,z,left,z,TRUE,1,1260,stroop effect,no
trex,pu7p7uv6k6t,bigger,295,97,398939,stimuli/13-Inongruent.jpg,13,incongruent,m,right,m,TRUE,1,1021,stroop effect,no
trex,pu7p7uv6k6t,bigger,298,98,402924,stimuli/11-Congruent.jpg,11,congruent,z,left,z,TRUE,1,2077,stroop effect,no
trex,pu7p7uv6k6t,bigger,301,99,405368,stimuli/3-Inongruent.jpg,3,incongruent,m,right,m,TRUE,1,538,stroop effect,no
trex,pu7p7uv6k6t,bigger,304,100,408261,stimuli/9-Congruent.jpg,9,congruent,z,left,z,TRUE,1,987,stroop effect,no
trex,pu7p7uv6k6t,bigger,307,101,410574,stimuli/1-Inongruent.jpg,1,incongruent,m,right,m,TRUE,1,405,stroop effect,no
trex,pu7p7uv6k6t,bigger,310,102,413876,stimuli/16-Congruent.jpg,16,congruent,z,left,z,TRUE,1,1395,stroop effect,no
trex,pu7p7uv6k6t,bigger,313,103,416419,stimuli/32-Congruent.jpg,32,congruent,z,left,z,TRUE,1,637,stroop effect,no
trex,pu7p7uv6k6t,bigger,316,104,418767,stimuli/17-Inongruent.jpg,17,incongruent,m,right,m,TRUE,1,441,stroop effect,no
trex,pu7p7uv6k6t,bigger,319,105,421355,stimuli/13-Inongruent.jpg,13,incongruent,m,right,m,TRUE,1,680,stroop effect,no
trex,pu7p7uv6k6t,bigger,322,106,425501,stimuli/36-Congruent.jpg,36,congruent,z,left,z,TRUE,1,2240,stroop effect,no
trex,pu7p7uv6k6t,bigger,325,107,428133,stimuli/28-Congruent.jpg,28,congruent,z,left,z,TRUE,1,726,stroop effect,no
trex,pu7p7uv6k6t,bigger,328,108,431026,stimuli/30-Congruent.jpg,30,congruent,z,left,z,TRUE,1,987,stroop effect,no
trex,pu7p7uv6k6t,bigger,331,109,433777,stimuli/2-Inongruent.jpg,2,incongruent,m,right,m,TRUE,1,845,stroop effect,no
trex,pu7p7uv6k6t,bigger,334,110,436239,stimuli/20-Inongruent.jpg,20,incongruent,m,right,m,TRUE,1,556,stroop effect,no
trex,pu7p7uv6k6t,bigger,337,111,441710,stimuli/19-Inongruent.jpg,19,incongruent,m,right,m,TRUE,1,3564,stroop effect,no
trex,pu7p7uv6k6t,bigger,340,112,445155,stimuli/18-Congruent.jpg,18,congruent,z,left,z,TRUE,1,1538,stroop effect,no
trex,pu7p7uv6k6t,bigger,343,113,450066,stimuli/20-Congruent.jpg,20,congruent,z,left,z,TRUE,1,3005,stroop effect,no
trex,pu7p7uv6k6t,bigger,346,114,452638,stimuli/3-Congruent.jpg,3,congruent,z,left,z,TRUE,1,664,stroop effect,no
trex,pu7p7uv6k6t,bigger,349,115,456321,stimuli/36-Inongruent.jpg,36,incongruent,m,right,m,TRUE,1,1776,stroop effect,no
trex,pu7p7uv6k6t,bigger,352,116,459071,stimuli/32-Inongruent.jpg,32,incongruent,m,right,m,TRUE,1,843,stroop effect,no
trex,pu7p7uv6k6t,bigger,355,117,463671,stimuli/34-Inongruent.jpg,34,incongruent,m,right,m,TRUE,1,2692,stroop effect,no
trex,pu7p7uv6k6t,bigger,358,118,466332,stimuli/35-Congruent.jpg,35,congruent,z,left,z,TRUE,1,754,stroop effect,no
trex,pu7p7uv6k6t,bigger,361,119,468822,stimuli/14-Inongruent.jpg,14,incongruent,m,right,m,TRUE,1,582,stroop effect,no
trex,pu7p7uv6k6t,bigger,364,120,471207,stimuli/19-Inongruent.jpg,19,incongruent,m,right,m,TRUE,1,478,stroop effect,no
trex,pu7p7uv6k6t,bigger,367,121,475990,stimuli/23-Inongruent.jpg,23,incongruent,m,right,m,TRUE,1,2875,stroop effect,no
trex,pu7p7uv6k6t,bigger,370,122,478745,stimuli/27-Congruent.jpg,27,congruent,z,left,z,TRUE,1,848,stroop effect,no
trex,pu7p7uv6k6t,bigger,373,123,481071,stimuli/26-Inongruent.jpg,26,incongruent,m,right,m,TRUE,1,419,stroop effect,no
trex,pu7p7uv6k6t,bigger,376,124,485164,stimuli/29-Inongruent.jpg,29,incongruent,m,right,m,TRUE,1,2185,stroop effect,no
trex,pu7p7uv6k6t,bigger,379,125,487687,stimuli/29-Congruent.jpg,29,congruent,z,left,z,TRUE,1,616,stroop effect,no
trex,pu7p7uv6k6t,bigger,382,126,495468,stimuli/9-Inongruent.jpg,9,incongruent,m,right,m,TRUE,1,5875,stroop effect,no
trex,pu7p7uv6k6t,bigger,385,127,512876,stimuli/21-Inongruent.jpg,21,incongruent,m,right,m,TRUE,1,15501,stroop effect,no
trex,pu7p7uv6k6t,bigger,388,128,520058,stimuli/25-Congruent.jpg,25,congruent,z,left,z,TRUE,1,5275,stroop effect,no
trex,pu7p7uv6k6t,bigger,391,129,523251,stimuli/16-Inongruent.jpg,16,incongruent,m,right,m,TRUE,1,1285,stroop effect,no
trex,pu7p7uv6k6t,bigger,394,130,525696,stimuli/22-Inongruent.jpg,22,incongruent,m,right,m,TRUE,1,538,stroop effect,no
trex,pu7p7uv6k6t,bigger,397,131,528324,stimuli/21-Congruent.jpg,21,congruent,z,left,z,TRUE,1,721,stroop effect,no
trex,pu7p7uv6k6t,bigger,400,132,532004,stimuli/15-Inongruent.jpg,15,incongruent,m,right,m,TRUE,1,1773,stroop effect,no
trex,pu7p7uv6k6t,bigger,403,133,536523,stimuli/33-Congruent.jpg,33,congruent,z,left,z,TRUE,1,2612,stroop effect,no
trex,pu7p7uv6k6t,bigger,406,134,541345,stimuli/13-Congruent.jpg,13,congruent,z,left,z,TRUE,1,2914,stroop effect,no
trex,pu7p7uv6k6t,bigger,409,135,548833,stimuli/27-Inongruent.jpg,27,incongruent,m,right,m,TRUE,1,5581,stroop effect,no
trex,pu7p7uv6k6t,bigger,412,136,555191,stimuli/15-Congruent.jpg,15,congruent,z,left,z,TRUE,1,4450,stroop effect,no
trex,pu7p7uv6k6t,bigger,415,137,557637,stimuli/6-Inongruent.jpg,6,incongruent,m,right,m,TRUE,1,538,stroop effect,no
trex,pu7p7uv6k6t,bigger,418,138,560292,stimuli/8-Inongruent.jpg,8,incongruent,m,right,m,TRUE,1,748,stroop effect,no
trex,pu7p7uv6k6t,bigger,421,139,564425,stimuli/2-Inongruent.jpg,2,incongruent,m,right,m,TRUE,1,2227,stroop effect,no
trex,pu7p7uv6k6t,bigger,424,140,566816,stimuli/13-Congruent.jpg,13,congruent,z,left,z,TRUE,1,485,stroop effect,no
trex,pu7p7uv6k6t,bigger,427,141,569269,stimuli/12-Inongruent.jpg,12,incongruent,m,right,m,TRUE,1,545,stroop effect,no
trex,pu7p7uv6k6t,bigger,430,142,571564,stimuli/30-Inongruent.jpg,30,incongruent,m,right,m,TRUE,1,388,stroop effect,no
trex,pu7p7uv6k6t,bigger,433,143,573941,stimuli/26-Congruent.jpg,26,congruent,z,left,z,TRUE,1,469,stroop effect,no
trex,pu7p7uv6k6t,bigger,436,144,576529,stimuli/19-Congruent.jpg,19,congruent,z,left,z,TRUE,1,681,stroop effect,no
axolotl,puza1jfd4px,bigger,7,1,20063,stimuli/8-Congruent.jpg,8,congruent,z,left,z,TRUE,1,606,to test whether inconcruent and congurnet affected reaction times.,no
axolotl,puza1jfd4px,bigger,10,2,22725,stimuli/23-Congruent.jpg,23,congruent,z,left,z,TRUE,1,736,to test whether inconcruent and congurnet affected reaction times.,no
axolotl,puza1jfd4px,bigger,13,3,25427,stimuli/22-Inongruent.jpg,22,incongruent,z,right,m,FALSE,0,782,to test whether inconcruent and congurnet affected reaction times.,no
axolotl,puza1jfd4px,bigger,16,4,32379,stimuli/27-Inongruent.jpg,27,incongruent,m,right,m,TRUE,1,937,to test whether inconcruent and congurnet affected reaction times.,no
axolotl,puza1jfd4px,bigger,19,5,34820,stimuli/12-Congruent.jpg,12,congruent,z,left,z,TRUE,1,527,to test whether inconcruent and congurnet affected reaction times.,no
axolotl,puza1jfd4px,bigger,22,6,37171,stimuli/14-Inongruent.jpg,14,incongruent,m,right,m,TRUE,1,428,to test whether inconcruent and congurnet affected reaction times.,no
axolotl,puza1jfd4px,bigger,25,7,39446,stimuli/26-Congruent.jpg,26,congruent,z,left,z,TRUE,1,351,to test whether inconcruent and congurnet affected reaction times.,no
axolotl,puza1jfd4px,bigger,28,8,42054,stimuli/35-Congruent.jpg,35,congruent,z,left,z,TRUE,1,688,to test whether inconcruent and congurnet affected reaction times.,no
axolotl,puza1jfd4px,bigger,31,9,44379,stimuli/35-Congruent.jpg,35,congruent,z,left,z,TRUE,1,406,to test whether inconcruent and congurnet affected reaction times.,no
axolotl,puza1jfd4px,bigger,34,10,46755,stimuli/7-Congruent.jpg,7,congruent,z,left,z,TRUE,1,459,to test whether inconcruent and congurnet affected reaction times.,no
axolotl,puza1jfd4px,bigger,37,11,49140,stimuli/36-Inongruent.jpg,36,incongruent,m,right,m,TRUE,1,459,to test whether inconcruent and congurnet affected reaction times.,no
axolotl,puza1jfd4px,bigger,40,12,51431,stimuli/20-Congruent.jpg,20,congruent,z,left,z,TRUE,1,370,to test whether inconcruent and congurnet affected reaction times.,no
axolotl,puza1jfd4px,bigger,43,13,53720,stimuli/8-Congruent.jpg,8,congruent,z,left,z,TRUE,1,380,to test whether inconcruent and congurnet affected reaction times.,no
axolotl,puza1jfd4px,bigger,46,14,56171,stimuli/16-Inongruent.jpg,16,incongruent,m,right,m,TRUE,1,545,to test whether inconcruent and congurnet affected reaction times.,no
axolotl,puza1jfd4px,bigger,49,15,58548,stimuli/11-Congruent.jpg,11,congruent,z,left,z,TRUE,1,467,to test whether inconcruent and congurnet affected reaction times.,no
axolotl,puza1jfd4px,bigger,52,16,60990,stimuli/32-Inongruent.jpg,32,incongruent,m,right,m,TRUE,1,508,to test whether inconcruent and congurnet affected reaction times.,no
axolotl,puza1jfd4px,bigger,55,17,63234,stimuli/16-Congruent.jpg,16,congruent,z,left,z,TRUE,1,331,to test whether inconcruent and congurnet affected reaction times.,no
axolotl,puza1jfd4px,bigger,58,18,65666,stimuli/11-Congruent.jpg,11,congruent,z,left,z,TRUE,1,500,to test whether inconcruent and congurnet affected reaction times.,no
